Datum,Warengruppe,Umsatz,KielerWoche,Bewoelkung,Temperatur,Windgeschwindigkeit,Wettercode,Feiertag,Ferien
2016-02-26,2,254.772713211861,NA,6,3.625,8,NA,NA,NA
2016-02-27,2,344.439727506896,NA,4,1.5,5,45,NA,NA
2016-02-28,2,475.067504097736,NA,1,3.5,6,0,NA,NA
2016-02-29,2,213.574073422175,NA,7,2.125,10,0,NA,NA
2016-03-01,2,227.734771550322,NA,5,2.25,8,NA,NA,NA
2016-03-02,2,222.095648232034,NA,7,5,16,63,NA,NA
2016-03-03,2,229.046716982771,NA,7,4.75,5,21,NA,NA
2016-03-04,2,219.883104831763,NA,2,3.875,9,10,NA,NA
2016-03-05,2,307.355804230078,NA,8,3.25,5,61,NA,NA
2016-03-06,2,424.997870111198,NA,7,4.5,11,10,NA,NA
2016-03-07,2,261.046920938025,NA,6,4.75,10,20,NA,NA
2016-03-08,2,266.517131416557,NA,6,5,10,61,NA,NA
2016-03-09,2,271.328765064048,NA,0,6.75,9,5,NA,NA
2016-03-10,2,293.908820913272,NA,8,4.375,11,10,NA,NA
2016-03-11,2,254.5335408235,NA,8,3.5,11,NA,NA,NA
2016-03-12,2,369.210704930203,NA,8,2.75,7,0,NA,NA
2016-03-13,2,457.374192354555,NA,8,0.875,8,10,NA,NA
2016-03-14,2,248.430200784947,NA,8,5,8,10,NA,NA
2016-03-15,2,274.617100464435,NA,5,5.75,12,61,NA,NA
2016-03-16,2,284.674093245276,NA,1,6.375,11,0,NA,NA
2016-03-17,2,292.66701959477,NA,0,9.25,12,0,NA,NA
2016-03-18,2,271.254945413232,NA,8,5.375,9,21,NA,NA
2016-03-19,2,380.23741771866,NA,7,6,15,45,NA,NA
2016-03-20,2,527.51544193685,NA,6,8.625,15,61,NA,NA
2016-03-21,2,270.390507218686,NA,7,7.5,19,61,NA,NA
2016-03-22,2,305.474521378648,NA,7,8.125,13,61,NA,NA
2016-03-23,2,328.778860928535,NA,1,9.125,13,NA,NA,NA
2016-03-26,2,603.695640303816,NA,1,9.75,9,0,NA,Osterferien
2016-03-27,2,684.171162722579,NA,7,8.625,12,61,Ostersonntag,Osterferien
2016-03-28,2,593.601919712894,NA,6,11.625,18,61,Ostermontag,Osterferien
2016-03-29,2,384.312439396431,NA,6,10,13,21,NA,Osterferien
2016-03-30,2,337.623139607796,NA,5,8.5,15,61,NA,Osterferien
2016-03-31,2,368.852751120523,NA,4,9,13,21,NA,Osterferien
2016-04-01,2,369.569826021304,NA,0,9.125,7,NA,NA,Osterferien
2016-04-02,2,436.278040312197,NA,3,12.75,8,NA,NA,Osterferien
2016-04-03,2,401.200597393477,NA,7,15.5,5,21,NA,Osterferien
2016-04-04,2,261.63640016653,NA,6,17.375,6,21,NA,Osterferien
2016-04-05,2,246.716621441029,NA,7,10,7,61,NA,Osterferien
2016-04-06,2,285.481476537921,NA,6,11.125,12,61,NA,Osterferien
2016-04-07,2,281.790814958438,NA,6,8.625,13,21,NA,Osterferien
2016-04-08,2,256.02856475427,NA,6,9,9,63,NA,Osterferien
2016-04-09,2,350.321119468727,NA,4,10.125,11,0,NA,Osterferien
2016-04-10,2,396.748147555459,NA,7,10.875,13,NA,NA,NA
2016-04-11,2,266.366625292038,NA,1,10,15,5,NA,NA
2016-04-12,2,258.442290134172,NA,6,8,9,61,NA,NA
2016-04-13,2,264.607767409568,NA,5,9.75,11,10,NA,NA
2016-04-14,2,265.260826538153,NA,6,10,8,0,NA,NA
2016-04-15,2,252.480598904069,NA,7,10.625,8,61,NA,NA
2016-04-16,2,343.737114318693,NA,6,12.75,15,53,NA,NA
2016-04-17,2,414.521614252364,NA,4,9.875,19,21,NA,NA
2016-04-18,2,278.295779079878,NA,7,9.625,16,21,NA,NA
2016-04-19,2,246.549064599033,NA,5,9.5,23,21,NA,NA
2016-04-20,2,237.679797411646,NA,2,10.5,17,NA,NA,NA
2016-04-21,2,275.748854017986,NA,2,11.625,16,NA,NA,NA
2016-04-22,2,275.38376345089,NA,5,10.5,12,NA,NA,NA
2016-04-23,2,332.231280619225,NA,3,8.875,17,21,NA,NA
2016-04-24,2,390.150348783304,NA,4,5.75,10,21,NA,NA
2016-04-25,2,291.664653265081,NA,8,4.625,10,61,NA,NA
2016-04-26,2,259.458654116745,NA,7,2.5,7,75,NA,NA
2016-04-27,2,245.398926176158,NA,7,4.875,8,61,NA,NA
2016-04-28,2,253.333171941653,NA,6,7.5,16,61,NA,NA
2016-04-29,2,303.736923397452,NA,6,9.75,13,61,NA,NA
2016-04-30,2,358.802853523612,NA,8,8,7,61,NA,NA
2016-05-01,2,482.578324661218,NA,0,10.75,9,NA,Erster Mai,NA
2016-05-02,2,320.995419915468,NA,1,17.875,6,NA,NA,NA
2016-05-03,2,289.708731482993,NA,6,11.375,15,61,NA,NA
2016-05-04,2,340.854574986743,NA,1,12.375,10,NA,NA,NA
2016-05-05,2,520.85778075021,NA,0,15.125,13,NA,Christi Himmelfahrt,NA
2016-05-06,2,549.571974612779,NA,0,19,14,NA,NA,Himmelfahrt/Pfingsten
2016-05-07,2,513.379310537856,NA,0,22.125,12,NA,NA,NA
2016-05-08,2,603.774496490781,NA,0,21.375,17,NA,NA,NA
2016-05-09,2,316.234375653089,NA,0,19.875,12,NA,NA,NA
2016-05-10,2,305.219598795191,NA,0,20.875,14,NA,NA,NA
2016-05-11,2,309.345908790116,NA,0,20.625,15,NA,NA,NA
2016-05-12,2,322.631252723179,NA,0,15.625,17,0,NA,NA
2016-05-13,2,329.450437716182,NA,2,17.5,16,65,NA,NA
2016-05-14,2,451.821867120768,NA,7,10,14,21,NA,NA
2016-05-15,2,522.220037792634,NA,6,9.75,12,61,Pfingstsonntag,NA
2016-05-16,2,571.613453642502,NA,5,11.25,16,NA,Pfingstmontag,NA
2016-05-17,2,399.004465280682,NA,7,10.75,15,21,NA,NA
2016-05-18,2,374.186876677991,NA,5,16.75,7,NA,NA,NA
2016-05-19,2,332.185760629374,NA,2,19.5,10,0,NA,NA
2016-05-20,2,349.453247646396,NA,8,14.75,11,61,NA,NA
2016-05-21,2,417.308630991789,NA,6,19.375,9,21,NA,NA
2016-05-22,2,399.272621728124,NA,1,25,9,NA,NA,NA
2016-05-23,2,339.099125176726,NA,7,15.5,8,21,NA,NA
2016-05-24,2,297.823624960247,NA,8,14.25,10,21,NA,NA
2016-05-25,2,275.388396878139,NA,7,16.5,6,20,NA,NA
2016-05-26,2,382.775874053643,NA,7,14.375,6,61,NA,NA
2016-05-27,2,428.082278565753,NA,4,15.875,9,61,NA,NA
2016-05-28,2,475.9291538663,NA,2,18.625,11,NA,NA,NA
2016-05-29,2,536.394778519185,NA,6,17,13,21,NA,NA
2016-05-30,2,352.200537133603,NA,4,20.25,17,0,NA,NA
2016-05-31,2,336.967608768399,NA,1,20.625,13,0,NA,NA
2016-06-01,2,329.675592570305,NA,4,21.75,16,0,NA,NA
2016-06-02,2,300.201116439216,NA,1,21.5,13,NA,NA,NA
2016-06-03,2,360.161707281065,NA,0,21.875,10,NA,NA,NA
2016-06-04,2,484.977536743856,NA,0,24.5,7,NA,NA,NA
2016-06-05,2,505.183025938884,NA,0,25.25,9,NA,NA,NA
2016-06-06,2,336.086485363912,NA,1,22.875,15,NA,NA,NA
2016-06-07,2,335.422218343796,NA,1,25.375,8,NA,NA,NA
2016-06-08,2,359.982420677576,NA,4,18.875,13,NA,NA,NA
2016-06-09,2,346.890563142984,NA,1,19.5,16,NA,NA,NA
2016-06-10,2,382.462286135426,NA,3,18.125,13,NA,NA,NA
2016-06-11,2,411.583071431955,NA,0,17.375,12,NA,NA,NA
2016-06-12,2,493.709599656085,NA,7,13.875,7,61,NA,NA
2016-06-13,2,321.713222457414,NA,7,15.25,11,63,NA,NA
2016-06-14,2,306.10547510178,NA,7,16.5,8,61,NA,NA
2016-06-15,2,279.035829075679,NA,6,18.25,8,95,NA,NA
2016-06-16,2,305.679673037153,NA,6,18.25,7,63,NA,NA
2016-06-17,2,349.831794411109,NA,6,18.125,10,21,NA,NA
2016-06-18,2,455.115566690297,1,6,18,12,21,NA,NA
2016-06-19,2,515.510722561944,1,7,16,14,NA,NA,NA
2016-06-20,2,414.129888774016,1,4,20.875,10,61,NA,NA
2016-06-21,2,390.81874030213,1,4,19.875,9,NA,NA,NA
2016-06-22,2,437.625292013129,1,5,22.125,9,61,NA,NA
2016-06-23,2,444.85642620105,1,5,27.875,8,NA,NA,NA
2016-06-24,2,504.789708077128,1,5,24.125,9,NA,NA,NA
2016-06-25,2,770.940264429072,1,7,18.25,14,95,NA,NA
2016-06-26,2,673.058408685448,1,5,19.25,11,0,NA,NA
2016-06-27,2,457.726032088298,NA,7,19.375,10,61,NA,NA
2016-06-28,2,402.680603677028,NA,4,18.375,11,21,NA,NA
2016-06-29,2,370.9905058322,NA,5,18.75,9,21,NA,NA
2016-06-30,2,402.024053504751,NA,7,18.25,9,61,NA,NA
2016-07-01,2,359.955266934243,NA,8,19.25,7,63,NA,NA
2016-07-02,2,458.046656207515,NA,7,15.625,12,61,NA,NA
2016-07-03,2,549.801708096745,NA,4,17.125,12,61,NA,NA
2016-07-04,2,366.052910892549,NA,6,17.25,10,61,NA,NA
2016-07-05,2,390.290376373584,NA,7,17.125,10,95,NA,NA
2016-07-06,2,423.119096446191,NA,5,16.5,22,21,NA,NA
2016-07-08,2,406.844268769529,NA,6,19.125,8,63,NA,NA
2016-07-09,2,411.184304372527,NA,5,19.125,12,NA,NA,NA
2016-07-10,2,603.862275871903,NA,6,24.125,8,NA,NA,NA
2016-07-11,2,434.120775058025,NA,6,20,13,21,NA,NA
2016-07-12,2,442.540104956313,NA,4,19.125,14,95,NA,NA
2016-07-13,2,441.154248420539,NA,6,16.375,6,63,NA,NA
2016-07-14,2,477.904668200072,NA,7,16.375,12,53,NA,NA
2016-07-15,2,455.61544571849,NA,7,17,16,61,NA,NA
2016-07-16,2,501.587558806011,NA,7,18,10,61,NA,NA
2016-07-17,2,666.527946705603,NA,7,17.25,9,61,NA,NA
2016-07-19,2,498.531530465481,NA,6,22.375,12,20,NA,NA
2016-07-20,2,504.911090771417,NA,0,26,9,NA,NA,NA
2016-07-21,2,518.05696353344,NA,3,25.875,8,NA,NA,NA
2016-07-22,2,552.606019978418,NA,3,26,6,21,NA,NA
2016-07-23,2,649.673625708709,NA,3,25.375,9,NA,NA,NA
2016-07-24,2,642.671545332675,NA,0,25.25,10,NA,NA,NA
2016-07-25,2,578.144391563216,NA,4,25.375,7,95,NA,Sommerferien
2016-07-26,2,591.405293925478,NA,3,21.875,9,20,NA,Sommerferien
2016-07-27,2,599.470800802549,NA,4,21.375,6,NA,NA,Sommerferien
2016-07-28,2,589.818472576254,NA,4,21.25,7,20,NA,Sommerferien
2016-07-29,2,585.737375255411,NA,6,21,10,65,NA,Sommerferien
2016-07-30,2,654.881851014471,NA,4,19.625,10,65,NA,Sommerferien
2016-07-31,2,705.270631053338,NA,7,17.375,6,61,NA,Sommerferien
2016-08-01,2,612.243855464434,NA,3,18.5,14,61,NA,Sommerferien
2016-08-02,2,640.359288495899,NA,4,19.75,7,20,NA,Sommerferien
2016-08-03,2,546.681324306856,NA,7,19.375,9,61,NA,Sommerferien
2016-08-04,2,572.9375007087,NA,6,20.375,11,61,NA,Sommerferien
2016-08-05,2,582.139047360436,NA,4,20.5,15,21,NA,Sommerferien
2016-08-06,2,627.399879345698,NA,5,17.5,14,95,NA,Sommerferien
2016-08-07,2,717.630142641236,NA,6,21.125,13,21,NA,Sommerferien
2016-08-08,2,590.364639279926,NA,5,19,18,21,NA,Sommerferien
2016-08-09,2,614.057655871662,NA,5,15.375,18,21,NA,Sommerferien
2016-08-10,2,591.248086981698,NA,4,14.5,15,95,NA,Sommerferien
2016-08-11,2,598.898338586543,NA,7,13.875,9,61,NA,Sommerferien
2016-08-12,2,628.540557526445,NA,7,18.25,12,61,NA,Sommerferien
2016-08-13,2,738.269009184729,NA,7,18.125,12,61,NA,Sommerferien
2016-08-16,2,563.245539657153,NA,2,19.375,10,NA,NA,Sommerferien
2016-08-17,2,580.959984588054,NA,0,19.571428,8,NA,NA,Sommerferien
2016-08-18,2,517.663284471291,NA,3,18.25,9,NA,NA,Sommerferien
2016-08-19,2,547.814607365311,NA,3,20.375,8,NA,NA,Sommerferien
2016-08-20,2,727.82813857717,NA,7,20.25,9,61,NA,Sommerferien
2016-08-21,2,611.969263585254,NA,4,19.875,9,21,NA,Sommerferien
2016-08-22,2,503.322164342482,NA,7,18.375,10,65,NA,Sommerferien
2016-08-23,2,394.591725517269,NA,6,21.75,8,NA,NA,Sommerferien
2016-08-24,2,421.314999974756,NA,0,25.375,6,NA,NA,Sommerferien
2016-08-25,2,423.336573971822,NA,0,28.375,6,NA,NA,Sommerferien
2016-08-26,2,457.308960245821,NA,0,27.75,13,NA,NA,Sommerferien
2016-08-27,2,591.839425440136,NA,0,20.375,8,NA,NA,Sommerferien
2016-08-28,2,601.750589159833,NA,4,21.875,12,63,NA,Sommerferien
2016-08-29,2,375.061712132817,NA,3,18.5,15,21,NA,Sommerferien
2016-08-30,2,363.235887655092,NA,2,20.25,12,NA,NA,Sommerferien
2016-08-31,2,365.214393739474,NA,0,23.125,6,NA,NA,Sommerferien
2016-09-01,2,414.957000694047,NA,5,20.25,13,21,NA,Sommerferien
2016-09-02,2,387.212025911342,NA,4,19.125,8,61,NA,Sommerferien
2016-09-03,2,448.508773592816,NA,5,19.25,12,21,NA,Sommerferien
2016-09-04,2,504.632657854187,NA,6,19.25,8,61,NA,NA
2016-09-05,2,359.122720726491,NA,0,19.125,12,0,NA,NA
2016-09-06,2,377.634634092805,NA,2,21.75,6,NA,NA,NA
2016-09-07,2,335.203709564339,NA,0,23.625,6,NA,NA,NA
2016-09-08,2,414.047201809759,NA,0,25.625,7,NA,NA,NA
2016-09-09,2,388.211917631675,NA,2,21.375,10,0,NA,NA
2016-09-10,2,507.689903698188,NA,0,23.875,6,NA,NA,NA
2016-09-11,2,545.176831557782,NA,6,20.875,10,NA,NA,NA
2016-09-12,2,360.218015490865,NA,0,25.375,8,NA,NA,NA
2016-09-13,2,357.809460758136,NA,0,27.875,8,NA,NA,NA
2016-09-14,2,362.729463906085,NA,0,25.25,9,NA,NA,NA
2016-09-15,2,349.380070632085,NA,0,23.75,13,NA,NA,NA
2016-09-16,2,351.893580474176,NA,4,22.75,8,0,NA,NA
2016-09-17,2,407.185483742369,NA,5,18.875,14,NA,NA,NA
2016-09-18,2,480.542581284257,NA,7,16.75,15,21,NA,NA
2016-09-19,2,348.610476356749,NA,7,17,9,NA,NA,NA
2016-09-20,2,328.479395676693,NA,5,17.5,8,NA,NA,NA
2016-09-21,2,320.751362736203,NA,3,18.375,10,NA,NA,NA
2016-09-22,2,333.491710900249,NA,4,18.5,6,NA,NA,NA
2016-09-23,2,334.835340053426,NA,4,18.625,12,21,NA,NA
2016-09-24,2,382.884661267337,NA,0,18.625,6,NA,NA,NA
2016-09-25,2,467.862772221578,NA,0,21.375,8,NA,NA,NA
2016-09-26,2,288.924972627933,NA,4,18.25,6,0,NA,NA
2016-09-27,2,308.430274429297,NA,0,19.875,6,0,NA,NA
2016-09-28,2,276.95747509989,NA,6,19.125,19,NA,NA,NA
2016-09-29,2,304.639393081772,NA,7,17.375,13,61,NA,NA
2016-09-30,2,292.054154725351,NA,6,14,11,61,NA,NA
2016-10-01,2,422.462880305042,NA,3,15.875,6,NA,NA,NA
2016-10-02,2,562.125467854407,NA,3,15.75,7,21,NA,NA
2016-10-03,2,484.636032498125,NA,7,14.375,18,61,Tag der deutschen Einheit,NA
2016-10-04,2,334.855690002673,NA,5,13.25,16,NA,NA,NA
2016-10-05,2,313.330103838322,NA,3,12,19,NA,NA,NA
2016-10-06,2,345.113524952996,NA,7,11.25,17,20,NA,NA
2016-10-07,2,383.204234938422,NA,7,11.125,15,0,NA,NA
2016-10-08,2,366.932902975983,NA,5,11.625,16,NA,NA,NA
2016-10-09,2,496.810974350594,NA,7,9.125,10,61,NA,NA
2016-10-10,2,380.153458343839,NA,7,11.125,10,61,NA,NA
2016-10-11,2,376.573866608268,NA,7,9.875,20,61,NA,NA
2016-10-12,2,344.070542410265,NA,7,9.75,18,63,NA,NA
2016-10-13,2,373.773464347884,NA,6,10.875,15,0,NA,NA
2016-10-14,2,362.891896618259,NA,7,9.125,13,61,NA,NA
2016-10-15,2,419.758055396142,NA,8,8.625,12,61,NA,NA
2016-10-16,2,531.445003131207,NA,8,11.375,6,10,NA,NA
2016-10-17,2,384.771661762652,NA,8,9.75,6,10,NA,Herbstferien
2016-10-18,2,401.418865570001,NA,7,13.25,6,28,NA,Herbstferien
2016-10-19,2,413.509458544512,NA,8,7.625,4,61,NA,Herbstferien
2016-10-20,2,361.39994077193,NA,7,10.125,10,21,NA,Herbstferien
2016-10-21,2,344.284592144664,NA,6,9.875,10,61,NA,Herbstferien
2016-10-22,2,362.998937459473,NA,8,8.125,12,61,NA,Herbstferien
2016-10-23,2,432.075653766841,NA,7,8.625,4,21,NA,Herbstferien
2016-10-24,2,283.900274763154,NA,5,9.25,8,10,NA,Herbstferien
2016-10-25,2,275.214526471799,NA,5,9,8,0,NA,Herbstferien
2016-10-26,2,289.426912922535,NA,6,7.375,6,10,NA,Herbstferien
2016-10-27,2,270.934898095161,NA,7,13.375,9,21,NA,Herbstferien
2016-10-28,2,259.659612215792,NA,6,12.75,15,21,NA,Herbstferien
2016-10-29,2,302.126163329756,NA,4,11.375,16,20,NA,Herbstferien
2016-10-30,2,473.283997822259,NA,4,11,9,5,NA,NA
2016-10-31,2,326.876981669562,NA,7,12.125,6,61,Reformationstag,NA
2016-11-01,2,247.262323992562,NA,6,10.125,12,61,NA,NA
2016-11-02,2,258.630529285405,NA,4,7.25,13,21,NA,NA
2016-11-03,2,279.971350500935,NA,4,5.875,5,NA,NA,NA
2016-11-04,2,243.545607844563,NA,7,7.875,8,61,NA,NA
2016-11-05,2,281.817751432173,NA,7,5.5,5,61,NA,NA
2016-11-06,2,460.230229180135,NA,7,6.625,6,61,NA,NA
2016-11-07,2,255.648328676303,NA,7,3.5,14,61,NA,NA
2016-11-08,2,204.169287713438,NA,7,0.75,14,71,NA,NA
2016-11-09,2,225.625409365451,NA,0,1.25,4,10,NA,NA
2016-11-10,2,222.952935466743,NA,7,4,8,22,NA,NA
2016-11-11,2,248.496512725195,NA,4,4.875,10,21,NA,NA
2016-11-12,2,334.977522413811,NA,3,1.625,6,49,NA,NA
2016-11-13,2,474.067020573429,NA,4,1.375,9,5,NA,NA
2016-11-14,2,241.872122463559,NA,4,2,10,5,NA,NA
2016-11-15,2,226.597706259018,NA,7,7.75,9,61,NA,NA
2016-11-16,2,223.910531432435,NA,7,8.75,11,61,NA,NA
2016-11-17,2,217.353481812849,NA,6,7.75,9,21,NA,NA
2016-11-18,2,251.940427195203,NA,4,7.25,13,21,NA,NA
2016-11-19,2,241.369289867448,NA,6,6.625,11,21,NA,NA
2016-11-20,2,401.605485731958,NA,6,6.375,12,63,NA,NA
2016-11-21,2,269.243262515845,NA,7,11.5,6,61,NA,NA
2016-11-22,2,291.595873590611,NA,7,12.125,7,NA,NA,NA
2016-11-23,2,228.728425858361,NA,7,10,5,10,NA,NA
2016-11-24,2,260.982600573745,NA,0,4.5,8,10,NA,NA
2016-11-25,2,273.012101942408,NA,7,4,4,45,NA,NA
2016-11-26,2,352.306886988669,NA,7,5.875,10,61,NA,NA
2016-11-27,2,469.43311875982,NA,0,5.625,9,5,NA,NA
2016-11-28,2,250.19685466648,NA,1,2.875,11,NA,NA,NA
2016-11-29,2,267.035376741299,NA,3,3,9,10,NA,NA
2016-11-30,2,269.284875545542,NA,7,6.25,12,61,NA,NA
2016-12-01,2,289.176303581184,NA,8,8.5,19,61,NA,NA
2016-12-02,2,251.175708024115,NA,0,3.625,8,0,NA,NA
2016-12-03,2,303.777431914782,NA,4,-0.75,6,49,NA,NA
2016-12-04,2,425.776045338157,NA,8,4.125,6,NA,NA,NA
2016-12-05,2,248.023029715188,NA,7,3,7,NA,NA,NA
2016-12-06,2,242.026570423275,NA,7,6.25,5,61,NA,NA
2016-12-07,2,254.664630713786,NA,7,4.5,10,61,NA,NA
2016-12-08,2,286.690546648509,NA,8,8.625,12,10,NA,NA
2016-12-09,2,240.502242286095,NA,7,8.875,13,20,NA,NA
2016-12-10,2,345.301145371851,NA,7,9.5,10,61,NA,NA
2016-12-11,2,486.685095537576,NA,NA,NA,NA,NA,NA,NA
2016-12-12,2,207.604751430375,NA,7,4.875,4,61,NA,NA
2016-12-13,2,233.770001608963,NA,7,6.285714,5,10,NA,NA
2016-12-14,2,221.942272035382,NA,7,4.625,6,45,NA,NA
2016-12-15,2,249.859463715467,NA,7,0,8,49,NA,NA
2016-12-16,2,231.827718336113,NA,8,-1,5,10,NA,NA
2016-12-18,2,565.041664760473,NA,7,7,8,0,NA,NA
2016-12-19,2,228.043120399182,NA,8,5.75,4,0,NA,NA
2016-12-20,2,230.544660181159,NA,8,1.5,7,10,NA,NA
2016-12-21,2,262.933974860887,NA,6,3.625,10,10,NA,NA
2016-12-22,2,294.632086675127,NA,7,5.25,8,61,NA,NA
2016-12-23,2,320.332320272135,NA,7,6.375,9,10,NA,Weihnachtsferien
2016-12-24,2,435.412836448077,NA,6,6.125,14,95,NA,Weihnachtsferien
2016-12-27,2,353.797791827776,NA,6,8.25,21,NA,NA,Weihnachtsferien
2016-12-28,2,369.891376672855,NA,4,7.125,12,0,NA,Weihnachtsferien
2016-12-29,2,412.345692402398,NA,3,3.75,11,10,NA,Weihnachtsferien
2016-12-30,2,488.254599774454,NA,4,1.75,10,10,NA,Weihnachtsferien
2016-12-31,2,569.614587079687,NA,7,4.875,13,28,NA,Weihnachtsferien
2017-01-02,2,363.785766586536,NA,3,1.625,8,0,NA,Weihnachtsferien
2017-01-03,2,309.961108123739,NA,7,6,16,61,NA,Weihnachtsferien
2017-01-04,2,299.025295009328,NA,4,4,19,20,NA,Weihnachtsferien
2017-01-05,2,336.671269192301,NA,4,-2.875,15,0,NA,Weihnachtsferien
2017-01-06,2,275.932996044414,NA,1,-4.25,6,NA,NA,Weihnachtsferien
2017-01-07,2,270.247354621077,NA,8,-0.5,11,71,NA,NA
2017-01-08,2,352.056991405427,NA,8,2.25,4,10,NA,NA
2017-01-09,2,238.253386603281,NA,8,2.5,6,20,NA,NA
2017-01-10,2,204.467443051391,NA,7,2.625,9,10,NA,NA
2017-01-11,2,174.999832388788,NA,7,4.625,15,61,NA,NA
2017-01-12,2,209.351176619157,NA,4,4.5,16,61,NA,NA
2017-01-13,2,226.484139777162,NA,3,3.125,7,61,NA,NA
2017-01-14,2,264.018180316324,NA,2,1.75,10,61,NA,NA
2017-01-15,2,370.953894851707,NA,5,1.375,10,71,NA,NA
2017-01-16,2,221.861834510936,NA,0,0.25,9,0,NA,NA
2017-01-17,2,237.865415972532,NA,7,0.5,4,10,NA,NA
2017-01-18,2,229.183246697448,NA,7,0.125,8,20,NA,NA
2017-01-19,2,217.31433192757,NA,8,1.5,8,61,NA,NA
2017-01-20,2,246.618836422496,NA,8,3.625,5,21,NA,NA
2017-01-21,2,271.392050660175,NA,7,5.75,5,10,NA,NA
2017-01-22,2,378.605208890515,NA,8,1.375,5,10,NA,NA
2017-01-23,2,200.650869397269,NA,7,1.125,8,10,NA,NA
2017-01-24,2,224.008464683995,NA,7,1.875,8,45,NA,NA
2017-01-25,2,215.33818679634,NA,7,-1.25,6,49,NA,NA
2017-01-26,2,248.421889120763,NA,6,1,7,10,NA,NA
2017-01-27,2,247.138197864919,NA,0,2.142857,7,5,NA,NA
2017-01-28,2,313.682969192529,NA,1,2.875,5,5,NA,NA
2017-01-29,2,379.072962437235,NA,7,4.75,8,61,NA,NA
2017-01-30,2,239.843727193044,NA,7,2.625,13,61,NA,NA
2017-01-31,2,221.330857530692,NA,7,3.125,15,10,NA,NA
2017-02-01,2,239.504840288098,NA,7,1.125,8,20,NA,NA
2017-02-02,2,222.76706749452,NA,7,1.75,6,61,NA,NA
2017-02-03,2,212.92401534834,NA,7,1.625,6,45,NA,NA
2017-02-04,2,276.252863559981,NA,7,5.75,6,61,NA,NA
2017-02-05,2,374.084257351283,NA,8,2,10,61,NA,NA
2017-02-06,2,237.959555280101,NA,7,2.5,12,61,NA,NA
2017-02-07,2,266.645083093324,NA,7,0,12,77,NA,NA
2017-02-08,2,249.061981621222,NA,8,-2,8,77,NA,NA
2017-02-09,2,250.490563349257,NA,8,-2.125,11,22,NA,NA
2017-02-10,2,261.357365889667,NA,7,-1.75,16,10,NA,NA
2017-02-11,2,370.184991912543,NA,7,0,17,0,NA,NA
2017-02-12,2,416.379213088695,NA,8,0.375,17,10,NA,NA
2017-02-13,2,253.451793499213,NA,0,-0.25,10,10,NA,NA
2017-02-14,2,255.75728975769,NA,2,-0.75,8,49,NA,NA
2017-02-15,2,278.538706748637,NA,0,5.875,4,5,NA,NA
2017-02-16,2,309.868693401512,NA,7,6.25,10,61,NA,NA
2017-02-17,2,272.294876852516,NA,7,6,9,61,NA,NA
2017-02-18,2,428.420760681624,NA,7,4.625,12,20,NA,NA
2017-02-19,2,447.567200414903,NA,7,5.625,8,61,NA,NA
2017-02-20,2,253.268174669793,NA,7,8,16,61,NA,NA
2017-02-21,2,228.580529593722,NA,6,7.625,18,NA,NA,NA
2017-02-22,2,190.339694203761,NA,6,7.375,20,61,NA,NA
2017-02-23,2,211.823498155332,NA,7,4.375,22,63,NA,NA
2017-02-24,2,239.782123705357,NA,1,4.125,15,21,NA,NA
2017-02-25,2,312.627992129368,NA,7,3.375,12,61,NA,NA
2017-02-26,2,428.913586120998,NA,7,7.5,11,61,NA,NA
2017-02-27,2,309.386402370393,NA,8,10.75,11,NA,NA,NA
2017-02-28,2,229.94140636776,NA,6,6,15,21,NA,NA
2017-03-01,2,249.680771523383,NA,6,5,14,63,NA,NA
2017-03-02,2,236.090084433661,NA,3,6.5,16,21,NA,NA
2017-03-03,2,238.976721219758,NA,2,8.375,10,0,NA,NA
2017-03-04,2,294.842273268246,NA,6,9.125,5,5,NA,NA
2017-03-05,2,402.778273319068,NA,7,7.375,12,61,NA,NA
2017-03-06,2,243.60177838846,NA,8,3.75,17,0,NA,NA
2017-03-07,2,220.995436239232,NA,7,1.75,7,20,NA,NA
2017-03-08,2,229.762106992602,NA,6,5.75,9,61,NA,NA
2017-03-09,2,270.975919358021,NA,7,7.375,8,21,NA,NA
2017-03-10,2,269.069152280242,NA,4,8.75,16,0,NA,NA
2017-03-11,2,275.941241422517,NA,2,7.75,9,0,NA,NA
2017-03-12,2,491.90798485682,NA,6,6.375,9,NA,NA,NA
2017-03-13,2,242.464512144723,NA,7,6.625,7,5,NA,NA
2017-03-14,2,243.409665197197,NA,6,10.5,13,0,NA,NA
2017-03-15,2,241.207717005148,NA,0,9.25,16,5,NA,NA
2017-03-16,2,227.081015697025,NA,5,11.75,9,NA,NA,NA
2017-03-17,2,225.002939044633,NA,6,6.75,18,63,NA,NA
2017-03-18,2,287.843905619013,NA,5,6.875,22,21,NA,NA
2017-03-19,2,381.163708694666,NA,8,3.875,9,79,NA,NA
2017-03-20,2,225.438695753547,NA,7,10.25,8,61,NA,NA
2017-03-21,2,234.577222381036,NA,5,8.75,20,21,NA,NA
2017-03-22,2,239.754869003961,NA,0,10.75,11,0,NA,NA
2017-03-23,2,242.789527548901,NA,4,8.125,11,NA,NA,NA
2017-03-24,2,263.089113905418,NA,0,10.5,7,0,NA,NA
2017-03-25,2,332.663651438926,NA,3,9.875,12,0,NA,NA
2017-03-26,2,439.134557811679,NA,3,9.375,7,0,NA,NA
2017-03-27,2,281.658152255303,NA,0,12.5,11,10,NA,NA
